"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"percent_dose[4,3]",0.7187637924175,0.551329,0.624415694831277,0.5418109809,0.040218885,1.9561005,1.00013260716013,6976.35806924053,3968.42280940492
"percent_dose[5,3]",0.580859117877875,0.4310125,0.5241474541737,0.4263305256,0.035086995,1.6112395,1.00062276306772,7586.58852721269,3784.85802258156
"percent_dose[1,4]",0.239291192400988,0.188174,0.200033572009995,0.1798890471,0.01556954,0.63444365,1.00071293704335,7102.90688092115,3775.59854160958
"percent_dose[2,4]",0.228746384869701,0.1785755,0.195565995131478,0.17612939589,0.013189375,0.62208895,0.999815488030362,6639.41488703282,3361.7968106807
"percent_dose[3,4]",0.710504726353125,0.692103,0.359999077740583,0.3760755747,0.1500419,1.32132,1.00060234557774,5397.88768794381,3123.7197948276
"percent_dose[4,4]",0.91119852382575,0.8589725,0.533520074512379,0.5516421015,0.1307851,1.85562,1.00065663613049,4126.63977096093,2430.74278401694
"percent_dose[5,4]",0.556006206784037,0.423087,0.494183386167347,0.4051345347,0.035484145,1.52135,1.00036738993718,6636.04101376811,3765.4416079398
"percent_dose[1,5]",0.53802578352075,0.463186,0.398684876554985,0.4005273552,0.040213435,1.293523,1.00000507835269,6150.03557557478,3557.38927263604
"percent_dose[2,5]",0.495517973664625,0.425192,0.370899632339674,0.3738627942,0.03937709,1.212735,1.00067776101242,7295.75578271558,4826.01027245152
"percent_dose[3,5]",0.178985725326975,0.131412,0.16406173107937,0.13145954745,0.010838565,0.497322599999999,1.00044717919428,7649.98348057919,4350.49321064286
"percent_dose[4,5]",1.3993838262345,1.20475,1.03981259032076,1.0287501945,0.1079523,3.366513,1.00101612433561,5427.92667229327,2989.65707664727
"percent_dose[5,5]",2.34407216261425,2.283545,0.977795576487129,0.958004229,0.829229,4.044645,1.00135218259835,7668.36917649803,4095.1264244046
"percent_dose[1,6]",0.530548592692875,0.477544,0.366429032546793,0.3866235324,0.04914193,1.22107,1.00064976883089,6203.65525103761,3945.5764553107
"percent_dose[2,6]",0.487770056425162,0.423835,0.355246929890372,0.3654060438,0.041025055,1.1655175,1.0005062891905,5639.06808206999,3683.58825432128
"percent_dose[3,6]",0.38486692199775,0.337278,0.2767823913731,0.2782729005,0.032369495,0.9157622,1.00055529105962,5979.7124601544,3992.27099813744
"percent_dose[4,6]",0.263687298673375,0.202779,0.22914721964212,0.19319226864,0.017320725,0.708215699999999,1.0006322112871,7239.02324920317,4173.92239939272
"percent_dose[5,6]",1.2295318399125,1.19884,0.599372976824635,0.6407359833,0.28938105,2.2481085,1.00004679163429,3898.02495239666,1876.37600817433
"percent_sex[1]",-0.371554639245,-0.3699865,0.14194223779688,0.1435712775,-0.60768245,-0.14046785,1.00119067114262,9329.72545968537,6177.22466301158
"percent_sex[2]",-0.0318888570245475,-0.03064245,0.145288224039673,0.14263709124,-0.27053455,0.2067936,1.00123857169182,10515.0175175124,5512.32842656919
"percent_sex[3]",0.231609671622525,0.231072,0.154741961867437,0.1562764182,-0.021294655,0.49162205,0.999958279690906,9858.69595629088,5514.08824969399
"percent_age[1,1]",-0.0756562051054,-0.0745753,0.193678289747694,0.19186593468,-0.3985281,0.24078175,0.999738019469545,7762.76780088963,6067.79518621353
"percent_age[2,1]",0.0375600584688225,0.03804685,0.190722325467026,0.19236861021,-0.28273195,0.3459939,1.00003658080949,7346.95976035722,5742.685193225
"percent_age[3,1]",0.03970244622095,0.03934155,0.243605349027739,0.24627031233,-0.36172905,0.440557,1.0004674565304,12402.0423254936,5571.76308921265
"percent_age[1,2]",-0.0423640190010625,-0.0424611,0.191347318142342,0.19186334013,-0.34891735,0.2723973,1.00072414641821,6911.21788936821,5850.93321907758
"percent_age[2,2]",0.260001232684174,0.2578395,0.190083259050894,0.1938417957,-0.05099958,0.57251345,1.00046456462312,6604.05502463201,6264.63619494954
"percent_age[3,2]",-0.2229607585733,-0.2239665,0.238951536436978,0.23561486613,-0.60960705,0.16940295,1.00108266601034,11453.5720602666,5249.50410792575
"percent_age[1,3]",0.0972058508608625,0.0976203,0.195581526450061,0.19938486645,-0.22790745,0.41507945,1.00026947423112,8042.22242594653,5807.48067735739
"percent_age[2,3]",-0.120731214268538,-0.121631,0.19672188444905,0.1959685854,-0.44486085,0.1988542,1.00026834031609,8207.57421009332,5828.40836976352
"percent_age[3,3]",0.011858235810425,0.01058995,0.233848197655694,0.2381359533,-0.36790985,0.3987795,1.00016886596763,12540.4179336512,5461.22585004924
"percent_species[1,1]",0.163034424153925,0.162889,0.179184587804613,0.17875344963,-0.1317854,0.4577129,1.00029136842573,7360.77804452653,5837.69752739714
"percent_species[2,1]",-0.253933287071625,-0.2538795,0.183294541284731,0.1834243068,-0.55977885,0.0415625699999999,1.00125896743161,8150.21966518713,5944.45934051083
"percent_species[3,1]",0.093480605022,0.09540545,0.200675921777461,0.20047131573,-0.2407502,0.42054855,1.00048531934659,9227.5379012267,6380.88888269682
"percent_species[1,2]",-0.141197270073625,-0.1421795,0.181266527639871,0.1797741456,-0.4371775,0.16260185,1.00049373521125,6451.24696216488,6277.33212179399
"percent_species[2,2]",-0.186771689321112,-0.1871625,0.187101205335999,0.1885133313,-0.49345425,0.12157435,1.00020284608465,7809.73982143227,6127.13491361913
"percent_species[3,2]",0.336381603317755,0.335846,0.204580479165065,0.2059457421,0.000103518785,0.67443615,1.00033434815442,9205.50367153904,5818.60627930663
"percent_species[1,3]",-0.126198727639,-0.123697,0.183297754108571,0.18806862543,-0.42637265,0.1763553,1.00026632576822,6946.97815082644,6156.64427162858
"percent_species[2,3]",-0.379775817848338,-0.3837555,0.192860227230265,0.1955675421,-0.69385335,-0.0632156200000003,1.00047503264326,7680.36975861675,5959.24625468303
"percent_species[3,3]",0.50897605401775,0.510515,0.205382914360129,0.2065773297,0.16875335,0.8501662,1.00055463633634,9039.9807562415,5319.63209083037
"percent_assay[1,1]",0.731107745,0.731146,0.187965231654478,0.1868802474,0.423201,1.040653,1.0005717654862,8769.43423642952,6102.77441180924
"percent_assay[2,1]",0.0418232017454375,0.04232925,0.183330511909474,0.18424833588,-0.2565909,0.33753145,1.00097865903874,8073.35584119994,6291.77719130894
"percent_assay[3,1]",0.20139547727645,0.202964,0.183817427507528,0.1831329759,-0.1013064,0.50387,1.00036712739994,8318.52682003558,6216.35789984471
"percent_assay[4,1]",-0.97453519925,-0.975988,0.177567551430966,0.1806829794,-1.2608705,-0.68246835,1.00105326490164,7647.91322729232,6327.20642875331
"percent_assay[1,2]",0.6572410703375,0.6583385,0.178480034652568,0.1794820734,0.3619172,0.943297,1.00050584239657,8424.07109100473,6660.75569060112
"percent_assay[2,2]",0.271152729836537,0.269008,0.175124173327227,0.1756984782,-0.016465145,0.5592113,1.00036564037875,8202.81249897646,6303.18061834508
"percent_assay[3,2]",-0.142251907945838,-0.140793,0.173723109456355,0.1710720249,-0.4324261,0.14776505,1.00009746867336,7749.55445288868,5783.45081605442
"percent_assay[4,2]",-0.77315630885875,-0.7728065,0.185487021441551,0.1869173124,-1.080581,-0.46912965,1.00005079430759,8886.84781637905,6251.07295374718
"percent_assay[1,3]",0.85921235275,0.857291,0.177061608632755,0.1783056303,0.5697615,1.152663,1.00007966143128,8403.55588731914,6549.86735145098
"percent_assay[2,3]",0.2436380397272,0.24601,0.186337771482608,0.1847705076,-0.064548045,0.547273099999999,1.0004110541214,7891.89706754499,6190.84226843723
"percent_assay[3,3]",-0.417278247547875,-0.4196855,0.192451023430991,0.1890937692,-0.7336391,-0.0924607000000002,1.00064431802675,8961.29851364609,6248.38926955107
"percent_assay[4,3]",-0.70202045591125,-0.700367,0.197124920067264,0.1971294612,-1.025789,-0.3787066,0.999773896760575,9419.45975182767,6375.20468018003
"percent_lab[1,1]",0.0323640408808012,0.0332311,0.247338921439443,0.2545409223,-0.3685597,0.43245855,1.00060787155614,10623.6707495712,5503.6860605558
"percent_lab[2,1]",0.0496269903145725,0.04752765,0.245701148058705,0.24803282721,-0.35062855,0.4576847,1.00000089450684,11925.2693718081,5639.97347008544
"percent_lab[3,1]",0.038284184604175,0.0367019,0.24416697538254,0.24641642256,-0.36464005,0.44228615,1.00160983311553,11934.3537110918,6053.22015488565
"percent_lab[4,1]",0.117856998490287,0.117171,0.238946400132774,0.23912180817,-0.2729328,0.50566285,0.999985815190734,12866.9742731074,5781.61699873867
"percent_lab[5,1]",-0.335417910455375,-0.340146,0.232667825434608,0.2301773565,-0.7148631,0.0481348299999999,1.0005851970016,10974.4545780054,5497.81302527523
"percent_lab[6,1]",0.0282608626482875,0.03125495,0.242176148976463,0.2407193838,-0.3723515,0.42564475,1.00052825823528,10816.0665636288,5862.20314858957
"percent_lab[7,1]",0.0270696742315425,0.026936,0.244769902391761,0.2503599903,-0.3765171,0.4361414,1.00024531275375,13452.3613721477,5912.15773549354
"percent_lab[8,1]",0.0410812046513149,0.03962495,0.245720025306835,0.24557867943,-0.35885135,0.44633725,1.00112914205032,11240.5714934836,5753.37525756504
"percent_lab[9,1]",0.047020265745625,0.04624555,0.247125413072526,0.24814209483,-0.35509885,0.45289275,1.00022997853008,11919.6927903221,5315.78426645803
"percent_lab[10,1]",0.0264255744780625,0.0226912,0.244992632658384,0.24804594822,-0.3734312,0.4262629,1.00056422645433,12517.075803095,5786.74868607165
"percent_lab[11,1]",-0.0158945785081813,-0.0167075,0.250751773067025,0.2417216214,-0.42893595,0.4034549,1.00015842276011,12723.9024405049,4544.96059276403
"percent_lab[12,1]",-0.282996659052212,-0.2809885,0.238889725512086,0.2361841104,-0.6790233,0.1103392,0.999789197307302,13956.7764167577,5786.16744059042
"percent_lab[13,1]",0.0066071811353225,0.003507535,0.252888823061838,0.249147912909,-0.40988555,0.42721905,1.00038351500551,13389.5760455146,5306.26572653135
"percent_lab[14,1]",0.0379482280869325,0.0379323,0.247151446286922,0.2465259867,-0.36172775,0.4414407,0.999926182976999,12360.2982387577,6269.79584668168
"percent_lab[15,1]",0.00488670252635,0.008402665,0.251827226017248,0.2509367217,-0.41064575,0.42155985,0.999955412961336,13245.159923567,5865.14867963542
"percent_lab[16,1]",0.00134922763490749,0.002880745,0.256423524160308,0.251938581237,-0.42824575,0.419544,1.00208548570362,12252.0326344272,5192.63568452377
"percent_lab[17,1]",0.0277863282183375,0.02684185,0.246860804427449,0.24649240581,-0.38558595,0.440936,1.00105140680637,11134.4015614385,5742.58216169242
"percent_lab[18,1]",0.198277592130425,0.1983925,0.236344296313516,0.23088003477,-0.1921594,0.59238055,1.00140850943793,11898.0290897788,6092.05742749913
"percent_lab[19,1]",-0.0795046344831625,-0.08050795,0.24236138076805,0.23892454824,-0.47468135,0.32732355,1.00149434250416,11483.5146783775,5682.96121917092
"percent_lab[20,1]",0.061278995173825,0.06064925,0.243734414927937,0.24357450075,-0.3424171,0.46482085,1.00165148132274,13148.8766291509,6177.53546342836
"percent_lab[21,1]",0.051220229002425,0.05440765,0.242487031199384,0.2396289315,-0.35514595,0.45086115,1.0010546238087,13610.4132976928,5917.05547494677
"percent_lab[22,1]",0.00659978519736251,0.001871535,0.246549631266844,0.245575588209,-0.40173095,0.4132771,1.0008593522093,12010.7724552186,5572.30496939491
"percent_lab[23,1]",0.0151857831476875,0.01624975,0.245236427024195,0.2408505939,-0.39355635,0.41998695,1.00143764648014,11576.5053055758,5833.71226995498
"percent_lab[24,1]",0.0068196393280625,0.007058445,0.246431118526705,0.242983395543,-0.4012022,0.4106927,1.00086788608156,12393.842061313,5492.02341719952
"percent_lab[25,1]",-0.0681906027009375,-0.06751995,0.244367061340502,0.24274839603,-0.47659375,0.339073,1.00114712450159,11018.4534758709,5894.07488064668
"percent_lab[26,1]",0.0203709861204125,0.02227305,0.249842577904629,0.2500160271,-0.38998785,0.4324574,1.00077145966897,11490.8578309689,4806.33724163733
"percent_lab[27,1]",0.0371638240462,0.03995585,0.247009951701884,0.25060558299,-0.3675068,0.438677,1.00179635520856,12314.7600704564,5692.23788084158
"percent_lab[28,1]",0.09425428457275,0.0972312,0.244909921773894,0.25400548131,-0.3092501,0.4933664,1.0005054873965,10734.6702798643,6276.07214533666
"percent_lab[29,1]",0.05948450845065,0.0590462,0.241471136045833,0.2394361935,-0.33906555,0.460176,1.0003556364051,10879.544598482,5488.72159213909
"percent_lab[30,1]",0.217714650138137,0.2164345,0.232831989424556,0.22875880482,-0.16445525,0.60919805,1.00016460312033,12094.2544445225,5610.88491758456
"percent_lab[31,1]",0.027002218129875,0.02694665,0.250309909780993,0.24817782549,-0.3818503,0.4396678,1.00019794571262,10783.0525753161,5673.71650279793
"percent_lab[32,1]",0.0395163673666,0.0370319,0.245633225811106,0.24633265566,-0.36860375,0.45176235,1.0009403449574,11545.0820281034,5980.87916304771
"percent_lab[33,1]",0.004460679566075,0.003128945,0.247876817103505,0.2485000686,-0.4048085,0.41232865,1.00097982615883,12350.5113755589,5707.17628124024
"percent_lab[34,1]",0.0209627712787125,0.0207057,0.244748467747761,0.24720012492,-0.3779435,0.4235974,0.99983745714582,11242.6168345903,5936.59975180818
"percent_lab[35,1]",0.0170485271401,0.01783505,0.251944538928194,0.250663182,-0.39673165,0.4306624,0.999935163334655,12371.8420778835,5656.36764495608
"percent_lab[36,1]",0.158453671812775,0.155932,0.232720373290769,0.2319690786,-0.2189815,0.54742445,1.00158046048155,10968.9866961961,5464.00835166014
"percent_lab[37,1]",-0.00189377923849375,2.5229525e-05,0.243916607712479,0.2411901093,-0.40739615,0.396698499999999,1.0008672036863,12099.5385821337,6062.31984068608
"percent_lab[38,1]",0.258347168769375,0.258705,0.228994324897491,0.2300505942,-0.11830765,0.6344831,1.00059291163096,11284.5293552488,6459.41676728982
"percent_lab[39,1]",0.0372861344374837,0.0380597,0.244056830667932,0.2427839043,-0.36016765,0.43566745,1.00046448770587,10996.9542544842,5911.16434406986
"percent_lab[40,1]",0.096182462738175,0.0955417,0.246082464041057,0.24836114898,-0.3047258,0.49948235,1.00079518228817,11361.2308241126,5110.40067957897
"percent_lab[41,1]",0.0726908209786875,0.0674714,0.238572572808653,0.23509714221,-0.32294665,0.468802149999999,1.0004640770315,13277.9328144195,5106.4987675598
"percent_lab[42,1]",0.0416918373378875,0.0439914,0.245117863363009,0.25356892974,-0.35917645,0.44314835,1.00040584547479,11875.62467157,5641.78059333909
"percent_lab[43,1]",0.0359515598496375,0.0379644,0.246849830217629,0.2455823118,-0.3742381,0.44163705,1.00064195894028,11933.7734091652,5959.64364499155
"percent_lab[44,1]",0.04153027662055,0.03836105,0.243440137908967,0.23958141417,-0.35968715,0.449965099999999,1.0012101148512,13409.0484553939,5145.05831351289
"percent_lab[45,1]",0.0768176639692925,0.07508675,0.242119846547445,0.24507333522,-0.32087025,0.4742007,1.00027815733612,10951.8625515455,5770.24048262422
"percent_lab[46,1]",0.0029382176647,-0.0002540705,0.249525706373475,0.2438594260767,-0.4089925,0.4198877,1.0006678208471,12182.0882914598,5783.78576473376
"percent_lab[47,1]",-0.0932412759955787,-0.09570215,0.241786076581842,0.24259020261,-0.4899614,0.3010657,1.00023689092318,12266.661501519,5656.29569690465
"percent_lab[48,1]",0.02881073725205,0.02930965,0.241093856779456,0.23751007371,-0.37259815,0.4296851,1.00033066525805,11156.5970338796,5494.90819334421
"percent_lab[49,1]",0.0451073288423375,0.04408085,0.247791745440686,0.2448899376,-0.35816235,0.45185015,1.00070551961894,10959.7199105044,5109.32990445058
"percent_lab[50,1]",0.00494236484554999,0.005078755,0.252441568469576,0.247289903763,-0.41709575,0.42228855,0.999867960367291,12673.1801789447,5839.98215983726
"percent_lab[51,1]",0.0432190006152375,0.0400714,0.244866136016151,0.24743867526,-0.35928395,0.4505121,1.00006781900156,11970.7849162324,5876.82134766159
"percent_lab[52,1]",-0.0735800265466375,-0.0781198,0.240806855413628,0.23661376788,-0.47001315,0.32735885,0.999706633188661,13192.8324256283,6152.82884489772
"percent_lab[53,1]",0.0228578113251625,0.02429385,0.239338796102115,0.2436467775,-0.37395655,0.41653465,1.00062805355525,10716.8234177059,5675.85186678659
"percent_lab[54,1]",0.0286296649729187,0.02907085,0.239363018074708,0.24279821139,-0.36250035,0.4179675,1.00017089115036,12222.1021654102,5594.95040807507
"percent_lab[55,1]",0.04312345305445,0.0426225,0.246565148445133,0.2455104057,-0.35873035,0.449261599999999,1.00045115952648,11378.6644909861,5738.57180564206
"percent_lab[56,1]",0.0103421476653,0.008580215,0.249417123262435,0.2474889354,-0.4013821,0.428153,1.00086613430419,11373.8176872216,5589.31765157969
"percent_lab[57,1]",-0.168338343635338,-0.1677235,0.241274132390205,0.242845750959,-0.5695792,0.23134445,1.00094226430608,13704.0284546019,5918.60323854582
"percent_lab[58,1]",-0.0155622180937625,-0.01479485,0.24005893725413,0.24424671159,-0.40825585,0.3770712,1.00015557172699,12622.6179714759,5846.18947026354
"percent_lab[59,1]",-0.0209312144231125,-0.01915115,0.237037458953453,0.2402605191,-0.41082415,0.3641876,1.00158116972486,12066.7098373101,5636.87920989299
"percent_lab[60,1]",-0.129221723816987,-0.1293715,0.24152868183997,0.24240687912,-0.518525,0.2666686,0.999955467756182,11900.5569773751,6099.75744827057
"percent_lab[61,1]",-0.151332314171475,-0.153469,0.230862979132564,0.229812651726,-0.52967745,0.23494645,1.00093758902007,11690.3465275051,6485.95227955955
"percent_lab[62,1]",-0.186858167980092,-0.187046,0.245973419637209,0.24559209696,-0.59002095,0.2180932,0.999841842093853,10405.1852743904,5965.18500829488
"percent_lab[63,1]",-0.372464655938375,-0.372398,0.243226157579414,0.2526209553,-0.7724609,0.0256695049999997,1.00104937172228,10911.6447797556,5502.6646158374
"percent_lab[64,1]",0.00768741810848749,0.005111715,0.242418663219321,0.239920581159,-0.3976188,0.4040412,1.00154916229155,11908.9123552554,5788.94240267001
"percent_lab[65,1]",0.0161353969159125,0.01659715,0.249440409220468,0.2482102203,-0.38776105,0.426091499999999,0.99988222917287,12874.2236337357,5261.33368915336
"percent_lab[66,1]",-0.0865253863344219,-0.08628425,0.243663130179306,0.2420611368,-0.4809018,0.3116581,1.00069137910779,11463.5970958851,6145.61911570716
"percent_lab[67,1]",0.0591148607597625,0.0580623,0.239622694248015,0.23326368492,-0.3351115,0.45766655,1.00048225996319,12455.7127504202,6202.27348837732
"percent_lab[68,1]",0.13607156039265,0.1343645,0.2361316798521,0.23448712644,-0.2473317,0.5277956,1.00027104995095,12296.3004354582,6331.64539586669
"percent_lab[69,1]",0.015119524049775,0.01650075,0.24721893058803,0.2426556594,-0.3971149,0.422363099999999,1.00007165722722,13610.2211767699,5138.80537372869
"percent_lab[70,1]",0.07680402176343,0.0747202,0.246101194702385,0.24651827718,-0.3268212,0.48441785,0.999839499567346,13101.7349919229,5686.77600830723
"percent_lab[71,1]",0.0282090769,0.02849285,0.247742322938864,0.24331267359,-0.38099985,0.43593325,1.00018667685288,12042.582766575,5905.44000272722
"percent_lab[72,1]",0.0497072607632375,0.050521,0.249338863691526,0.2497024572,-0.36185285,0.45981115,1.00027934742603,9735.04559052429,5048.84581557559
"percent_lab[73,1]",0.0281941738248225,0.02611735,0.241670492270907,0.2480004324,-0.3697637,0.4262202,1.00026644442717,11387.3534948897,5845.9259880571
"percent_lab[74,1]",0.115205286652579,0.1157165,0.230560744982452,0.2293797177,-0.26244035,0.49282625,1.00050706511909,10946.7281279012,5853.9650810222
"percent_lab[75,1]",-0.00383620378636251,-0.003420355,0.247356999372606,0.2519500788,-0.40756045,0.399088799999999,1.00006762718054,12594.6492974891,6059.81954441406
"percent_lab[76,1]",0.0394850901464575,0.0394716,0.243080340542434,0.24657921204,-0.3600982,0.4393342,1.0006960524226,11677.7533621769,5890.64410901818
"percent_lab[77,1]",0.024389507682125,0.0253724,0.250430568886609,0.24941616714,-0.39103615,0.43914035,1.000098677121,11835.4807079552,5963.2823530704
"percent_lab[78,1]",-0.0133727957625663,-0.01655125,0.244525258710418,0.24402298725,-0.4065997,0.3963013,1.00066066157012,12263.631735769,6057.78391381859
"percent_lab[79,1]",0.0550811275902375,0.05361325,0.246065369454122,0.2452109205,-0.3480884,0.4594911,1.00014228974722,12413.8682489777,6068.03743402228
"percent_lab[80,1]",-0.0430472298675875,-0.0447978,0.245632373740532,0.24641894298,-0.44768665,0.3633949,1.0002853939423,11772.7170143571,5995.37839919069
"percent_lab[81,1]",0.044134436571725,0.0455395,0.245593624116755,0.2464355481,-0.3574407,0.44672315,1.001151834729,11769.6953677494,5580.13895278333
"percent_lab[82,1]",0.02266569418273,0.025183,0.248805326608213,0.2521502298,-0.38585305,0.43304155,1.00068130957501,12433.5597446817,5415.31623215522
"percent_lab[83,1]",0.000194813718412488,-0.0002017725,0.25086919345277,0.2551958942085,-0.41957525,0.41505765,1.00242905914308,12391.5644681007,5728.30100951992
"percent_lab[84,1]",0.06137410000315,0.06264965,0.245478415355365,0.248758041,-0.3399114,0.462597099999999,1.00139560690449,12234.438965576,5797.90476817598
"percent_lab[85,1]",0.0460882469630375,0.0450848,0.245681585201267,0.24553605468,-0.3512079,0.45234925,0.999896062578567,11255.1014474123,5776.48311961631
"percent_lab[86,1]",-0.0386858519354375,-0.04004195,0.241106718415945,0.24006993087,-0.43286235,0.36071765,1.0000059603835,12784.3018466175,5301.84912974471
"percent_lab[87,1]",0.015782276780675,0.01725765,0.252687641803191,0.24906071379,-0.39576645,0.4231543,1.00058398081237,12197.3134011704,5396.57789115468
"percent_lab[88,1]",-0.265253041622875,-0.266576,0.237498780554987,0.2358505254,-0.65505315,0.1260206,1.00017594894442,11708.2666985637,5913.75635303615
"percent_lab[89,1]",-0.298916321182187,-0.2998605,0.218772168893714,0.2172779952,-0.6570466,0.0680079,1.00057551443972,11511.8141196506,6321.34039058857
"percent_lab[90,1]",-0.24765301196925,-0.2478715,0.21989031803487,0.22129991835,-0.60520055,0.1103959,1.00116305799911,10200.3012188531,5636.64120224918
"percent_lab[91,1]",0.094781633957125,0.0952574,0.240137249293037,0.24436650567,-0.30052655,0.4860766,1.00104719402038,12252.9752618254,5776.25479022932
"percent_lab[92,1]",0.0412997711295625,0.04118895,0.24941599183694,0.2571999654,-0.36667475,0.4579703,1.00151608492791,10944.0651595379,5788.31981780099
"percent_lab[93,1]",0.0174009751599525,0.0174239,0.251442109648452,0.25286499126,-0.40044495,0.4300388,1.00000466264038,11718.9430913692,5652.40541779694
"percent_lab[94,1]",0.0227121165933125,0.020911,0.24703799873061,0.2504571006,-0.3792238,0.4284223,1.00144780842777,11315.6218811945,5816.59722656158
"percent_lab[95,1]",-0.00102356501969999,-0.00378701,0.24649092167511,0.2514585969,-0.40404165,0.40496875,1.0000862119514,12385.301784626,5643.88225362403
"percent_lab[96,1]",0.017645192109375,0.0141633,0.249813472657412,0.2498959365,-0.39497865,0.43079865,1.00035501983989,10418.5914177454,5484.27144087583
"percent_lab[97,1]",0.0585085078895625,0.0573786,0.241762843871689,0.24569558244,-0.33711905,0.46077175,1.00011455317754,11889.7253723027,5770.02253637328
"percent_lab[98,1]",-0.0367735432944125,-0.0343194,0.240549779765496,0.2449099527,-0.43319,0.3520295,1.00000381970272,12276.8165121788,5730.11047322463
"percent_lab[99,1]",-0.172828138590175,-0.172052,0.225070345333378,0.22491701757,-0.53805185,0.2003951,0.999912368297315,12561.8547932547,5380.47151185976
"percent_lab[100,1]",0.0306015502373625,0.03059895,0.244068074505802,0.2485460292,-0.37245725,0.4325998,1.00072327124921,12666.6312912998,5997.83883504769
"percent_lab[101,1]",0.01943135715695,0.0196607,0.244303933422274,0.24832986612,-0.38084515,0.4213742,1.00116045889457,12347.3956724845,5617.37541131051
"percent_lab[102,1]",0.0103177061815,0.007870835,0.244151926080314,0.2445541287,-0.3956446,0.41328335,1.00049609790622,12435.6926821075,6374.5409349404
"percent_lab[103,1]",0.0250074380763125,0.0235399,0.254694792014492,0.255459393,-0.38615705,0.4466472,1.00003911133903,12065.3646134057,5725.80918172456
"percent_lab[104,1]",-0.083509684444875,-0.08301065,0.23879301310231,0.23745180753,-0.4782071,0.30730465,1.00052159971962,12779.6652016133,5625.36006215159
"percent_lab[105,1]",0.0095145414400875,0.007312315,0.250136142796893,0.252571562481,-0.4022541,0.4207397,1.00109922109263,12578.0137614115,5807.76130648123
"percent_lab[106,1]",0.064985762501025,0.06486735,0.246454786492956,0.24596949279,-0.34677345,0.46703535,1.00117600052785,11476.8770129177,5474.77306410458
"percent_lab[107,1]",0.109008341552563,0.110036,0.239326752189397,0.24442158426,-0.2804091,0.502269849999999,1.0003242826976,12233.8969180216,6047.03191105874
"percent_lab[108,1]",0.0057555577645725,0.006761045,0.248663865915092,0.2453191503,-0.405046,0.4169114,1.00099042470368,12352.816657252,6044.57508376011
"percent_lab[109,1]",-0.0348080689369375,-0.03916355,0.244915759079824,0.2425222254,-0.4365496,0.37719145,1.00004903008907,10327.4127759872,5950.48461997806
"percent_lab[110,1]",-0.090546069549475,-0.08858245,0.242526084851119,0.2432316495,-0.49388445,0.30856545,1.0002346173524,11149.7534637808,5560.1129727643
"percent_lab[111,1]",-0.00228790767390001,-0.0056519,0.24853311454117,0.2457713433,-0.4138573,0.4030599,1.00029544145073,12068.3673584177,5572.2282481594
"percent_lab[112,1]",0.009823012241675,0.01252425,0.246245551161391,0.2438943717,-0.39809315,0.41447255,0.999671464433839,11637.3425718264,5780.23316242206
"percent_lab[113,1]",0.0133339241134,0.01266075,0.252800208983355,0.25199270355,-0.3997909,0.43955635,1.00051306812897,12680.2043598322,5527.87392706081
"percent_lab[114,1]",0.0231181989527563,0.02131945,0.250487398599074,0.25466108703,-0.3920922,0.43128865,1.00023000238183,13660.1948479251,6168.7745324609
"percent_lab[115,1]",0.0384386093085875,0.03946,0.244216256068505,0.2421419385,-0.3693168,0.44107695,0.999983377317596,12139.2499497564,5824.90812557988
"percent_lab[116,1]",0.054022453553625,0.0540902,0.239876250207847,0.24129952518,-0.3383811,0.4476103,0.999993143236728,11773.8407055538,6000.84143471726
"percent_lab[117,1]",0.120704409085012,0.119771,0.240192350436847,0.2437713159,-0.2670558,0.51724675,1.0008647621675,12387.5933307031,5675.33465359539
"percent_lab[118,1]",-0.0240600189649375,-0.02721555,0.240127134391364,0.238943229,-0.41632345,0.37412005,1.00024202930328,9992.92728493893,5747.88968977174
"percent_lab[119,1]",-0.01983642989495,-0.0203443,0.253955087193891,0.2518892922,-0.43936545,0.3987725,1.00034463950578,12373.2332407067,5769.87543175281
"percent_lab[120,1]",0.0385665718152875,0.0368231,0.250116556610669,0.2503488708,-0.37476955,0.451546299999999,1.00154757776811,11825.7595442455,5252.7498514722
"percent_lab[121,1]",0.0261370667036375,0.0232904,0.245846030105252,0.2424310455,-0.3761183,0.4361717,1.00054358035706,11389.4471643387,5708.13027458197
"percent_lab[122,1]",0.0148155781234375,0.01230455,0.246202608651833,0.24621160137,-0.39075455,0.42161805,1.0013039313862,12301.74470618,5923.84440242813
"percent_lab[123,1]",0.013307703634325,0.01561315,0.24590139853077,0.24540758739,-0.39351075,0.4150677,0.999756519596345,13064.3515946678,5266.4188881052
"percent_lab[124,1]",0.02016221607078,0.02206235,0.244647000432324,0.24442936791,-0.3852747,0.421529699999999,1.00094474070966,11742.7568146958,5910.54147199349
"percent_lab[125,1]",0.00288318756102013,0.0003961865,0.241090991806022,0.2402531061,-0.39959645,0.3990297,1.00051848044749,12341.8716555274,6405.89793094588
"percent_lab[126,1]",0.0573368662953125,0.0551051,0.248085414874801,0.2430359463,-0.3467099,0.4698334,1.00102366030355,11658.5285783343,5780.49025580813
"percent_lab[127,1]",0.149694758758537,0.150293,0.234643712582116,0.229652345601,-0.23753255,0.53715635,1.00084932062926,10616.5684453212,5605.70543672671
